date,daily_sales,marketing_spend,new_customers,repeat_customers,product_category,sales_channel,profit_margin,profit,customer_satisfaction
2024-05-09 03:16:51.546910,12738.671874617734,1977.399355442407,558.3798218586879,1629.141981043746,Books,Online,0.22000000000000003,2802.5078124159018,84.46790559998506
2024-05-10 03:16:51.546910,15274.499249388724,2117.518358296183,623.9262146943397,1906.307783879192,Toys,Online,0.49500000000000005,7560.877128447419,70.05907644912897
2024-05-11 03:16:51.546910,14453.329512601078,2071.0689617392195,610.1381336937931,1800.5559765698258,Home Goods,Online,0.385,5564.531862351415,80.18204773210357
2024-05-12 03:16:51.546910,14131.491658052948,2337.7648291656287,598.6927561445276,1740.0969796539216,Clothing,Online,0.44000000000000006,6217.856329543298,81.17114203299775
2024-05-13 03:16:51.546910,15704.70909492983,2157.096593509942,659.5763542718878,1938.2822262450331,Books,Online,0.22000000000000003,3455.0360008845632,93.21845247626119
2024-05-14 03:16:51.546910,16233.31671245635,2175.736965280772,665.3820932754396,2022.370222299998,Clothing,Online,0.44000000000000006,7142.659353480794,79.20887998294366
2024-05-15 03:16:51.546910,13447.987431527043,2027.8450476572698,658.9669042175911,2028.2190799335415,Clothing,Partner,0.27999999999999997,3765.4364808275714,80.00730917095741
2024-05-16 03:16:51.546910,11696.186197984165,2014.7032040832971,584.2982284793794,1781.8354684846222,Clothing,Store,0.36000000000000004,4210.6270312743,79.93485245194925
2024-05-17 03:16:51.546910,12243.63575292172,2027.7168193499037,635.6363680312734,1812.4499944178476,Home Goods,Partner,0.24499999999999997,2999.690759465821,87.46008934680528
2024-05-18 03:16:51.546910,23220.53866495834,2195.1228934055193,655.8869660073982,1979.825545815314,Electronics,Online,0.275,6385.648132863545,73.23916488437011
2024-05-19 03:16:51.546910,13559.50803147666,2034.0395767818393,670.5631149321109,2025.7924966902217,Books,Store,0.18000000000000002,2440.711445665799,93.96686586912728
2024-05-20 03:16:51.546910,18177.67801716976,2178.1954523412064,621.3565747852922,1817.126782886523,Electronics,Store,0.225,4089.977553863196,78.72971900910574
2024-05-21 03:16:51.546910,18636.546861950843,2537.3246487070437,564.2473763190933,1841.2383358206496,Electronics,Store,0.225,4193.22304393894,78.41015216782569
2024-05-22 03:16:51.546910,17272.22749321886,2298.4734376803262,598.7162304480707,1654.4955415136976,Electronics,Store,0.225,3886.2511859742435,83.44133367025424
2024-05-23 03:16:51.546910,13721.769811253163,2061.0477985764514,536.9461332266533,1741.742588297477,Clothing,Online,0.44000000000000006,6037.578716951392,71.89279688670705
2024-05-24 03:16:51.546910,13452.133966151787,2368.4992974588413,665.3578794795267,2039.9254118355411,Toys,Store,0.405,5448.114256291474,93.1271592957939
2024-05-25 03:16:51.546910,16803.809120441398,2048.645446437774,677.7653154592022,2092.036313341628,Clothing,Online,0.44000000000000006,7393.676012994216,84.03763228769186
2024-05-26 03:16:51.546910,15097.181605251446,1724.6396220225456,603.1556040377255,1889.1574221731769,Clothing,Online,0.44000000000000006,6642.759906310637,75.22969226566455
2024-05-27 03:16:51.546910,24590.385387103524,1932.6512748906675,706.2827965004462,2064.67695878975,Electronics,Online,0.275,6762.35598145347,67.6806771706348
2024-05-28 03:16:51.546910,13022.966149024518,1762.1141608850091,641.7942834249881,1906.5685466470813,Clothing,Phone,0.4,5209.186459609808,69.92397005822292
2024-05-29 03:16:51.546910,18027.7388537931,2067.9738562979505,607.8547060943844,1786.902305058921,Electronics,Store,0.225,4056.241242103448,73.74293063757887
2024-05-30 03:16:51.546910,13026.039429137885,2143.9642369601547,650.3635598793106,1977.7338547593374,Toys,Partner,0.315,4103.202420178434,83.64955746441437
2024-05-31 03:16:51.546910,14202.466890060901,2477.5720315933327,719.6641610475076,2092.741350814058,Books,Store,0.18000000000000002,2556.4440402109626,94.57670929450327
2024-06-01 03:16:51.546910,22728.87409363474,2209.6740519071413,632.8940515332814,1902.8795791012271,Electronics,Online,0.275,6250.440375749554,74.46826782653044
2024-06-02 03:16:51.546910,17069.926468530717,2102.472479408568,685.5870917050086,2093.0433544276375,Toys,Online,0.49500000000000005,8449.613601922705,67.77210182337919
2024-06-03 03:16:51.546910,12043.972247030904,2314.1777094230706,521.7575133485639,1519.4894303518688,Books,Online,0.22000000000000003,2649.6738943467994,83.02092189948668
2024-06-04 03:16:51.546910,16167.80445027725,1708.0735394008277,663.7833870983259,2019.9063118157317,Home Goods,Online,0.385,6224.604713356742,83.83636403141041
2024-06-05 03:16:51.546910,22917.58095698731,2199.42752084015,605.4678330542304,1861.3444586051103,Electronics,Online,0.275,6302.3347631715105,71.51986297340324
2024-06-06 03:16:51.546910,22209.14718504696,2308.481656011862,608.3584519208753,1885.7044460542954,Electronics,Online,0.275,6107.515475887914,65.63852632688007
2024-06-07 03:16:51.546910,15264.576087979642,1860.5953760945324,666.0391994785047,1886.0342636935138,Home Goods,Online,0.385,5876.861793872162,76.44198834578549
2024-06-08 03:16:51.546910,10631.275841658757,2387.067441907919,548.5682269252077,1570.383803138382,Home Goods,Phone,0.35,3720.9465445805645,76.14491290817375
2024-06-09 03:16:51.546910,22298.6512082232,2228.0199227814483,612.4339353180428,1864.2380099355282,Electronics,Online,0.275,6132.129082261381,73.66839529972698
2024-06-10 03:16:51.546910,12952.745294492443,2079.267066518437,640.6521106382536,1977.3709146567278,Home Goods,Store,0.315,4080.1147677651193,85.10272689443858
2024-06-11 03:16:51.546910,14060.216703525119,2290.885030535886,696.5781341519083,2078.5578509594156,Clothing,Store,0.36000000000000004,5061.678013269044,87.71648332041146
2024-06-12 03:16:51.546910,14459.550998409411,2620.4712368915407,644.016251271609,1809.2942702966157,Books,Online,0.22000000000000003,3181.101219650071,78.91038186617443
2024-06-13 03:16:51.546910,14092.649757066014,2204.709924358392,594.8324489223817,1774.445714643169,Books,Online,0.22000000000000003,3100.3829465545236,82.7564171566745
2024-06-14 03:16:51.546910,14440.798640285195,2219.9847986227924,610.3007762890378,1825.8929982535437,Books,Online,0.22000000000000003,3176.9757008627435,90.45217170699554
2024-06-15 03:16:51.546910,16120.173104721478,2080.4725094707087,692.2795484440318,2020.3148847485015,Clothing,Online,0.44000000000000006,7092.876166077452,70.2285997278226
2024-06-16 03:16:51.546910,12828.095753747952,2004.3798235018314,646.1805708679279,1913.203527889693,Home Goods,Store,0.315,4040.850162430605,79.98443991980011
2024-06-17 03:16:51.546910,14339.785755366449,2342.419868719671,592.3102302238547,1767.6455128013445,Toys,Online,0.49500000000000005,7098.1939489063925,77.99648654996032
2024-06-18 03:16:51.546910,15566.487428631122,2007.1399482450802,644.6766458779307,1948.3952450702816,Home Goods,Online,0.385,5993.097660022982,78.43364919541895
2024-06-19 03:16:51.546910,22561.40339205343,2194.673968886764,625.2736245909807,1847.9527789782176,Electronics,Online,0.275,6204.385932814694,69.55575078628615
2024-06-20 03:16:51.546910,13382.936883390214,2086.833240105894,668.4023994393139,1919.8000180036938,Books,Partner,0.13999999999999999,1873.6111636746298,86.60783558680575
2024-06-21 03:16:51.546910,11688.542447271488,2280.164702624228,598.9797132363141,1766.378161215453,Home Goods,Store,0.315,3681.8908708905187,87.66612780777821
2024-06-22 03:16:51.546910,12038.305625945393,2253.1051665483715,602.9541990134156,1832.863889124395,Toys,Store,0.405,4875.513778507885,89.24817500879934
2024-06-23 03:16:51.546910,21506.980330804658,2395.884742358594,612.068921844441,1721.360387834133,Electronics,Online,0.275,5914.419590971282,66.6538916735512
2024-06-24 03:16:51.546910,10850.491501615244,2088.3774817520966,540.9102434785906,1597.2818041009884,Clothing,Store,0.36000000000000004,3906.1769405814885,86.82159760313975
2024-06-25 03:16:51.546910,12582.838832699223,2138.409782480404,630.714645441283,1906.0004527350393,Clothing,Store,0.36000000000000004,4529.821979771721,92.5600800000286
2024-06-26 03:16:51.546910,12519.645808003857,1998.6360343986487,586.0182767095508,1939.6717352919295,Toys,Store,0.405,5070.456552241562,84.42053969319434
2024-06-27 03:16:51.546910,18352.140058133085,2107.53413355592,630.0645554318193,1835.8378170435706,Electronics,Partner,0.175,3211.6245101732898,69.60080423105741
2024-06-28 03:16:51.546910,14358.389124423438,2273.8568921961446,605.195983035603,1772.9585523160558,Books,Online,0.22000000000000003,3158.845607373157,79.36954045586391
2024-06-29 03:16:51.546910,10754.039469604671,2351.7985249322765,557.6621756774267,1607.6190272075555,Home Goods,Phone,0.35,3763.9138143616346,79.19631279344068
2024-06-30 03:16:51.546910,17576.285069829548,2017.9717447837131,527.9510614304445,1798.8747995574001,Electronics,Phone,0.25,4394.071267457387,80.1792365243381
2024-07-01 03:16:51.546910,14116.198231709635,2378.3300016564026,629.9424204168495,1745.1458535899683,Clothing,Online,0.44000000000000006,6211.127221952241,76.79622075076689
2024-07-02 03:16:51.546910,13525.551098938498,2477.540397412293,560.7728365593339,1666.7181271678046,Toys,Online,0.49500000000000005,6695.147793974557,77.94615989952963
2024-07-03 03:16:51.546910,11878.980472260324,2291.103814312075,616.1126799477665,1767.3647651735876,Toys,Partner,0.315,3741.8788487620022,75.01829158913098
2024-07-04 03:16:51.546910,14892.456444595811,2585.78000419498,599.720899982315,1832.957197326715,Home Goods,Online,0.385,5733.595731169387,81.91558816488273
2024-07-05 03:16:51.546910,16629.56834103885,2057.667009878684,705.1541589778701,2082.3761521097,Toys,Online,0.49500000000000005,8231.636328814231,71.27170714417322
2024-07-06 03:16:51.546910,12111.246863806962,1965.4979170531474,584.494031926875,1865.4273833251311,Toys,Partner,0.315,3815.042762099193,77.47751757864184
2024-07-07 03:16:51.546910,21885.39455997184,1860.688815950607,595.4522474519683,1833.4752581911341,Electronics,Online,0.275,6018.483503992256,75.14957431023147
2024-07-08 03:16:51.546910,14148.444057647359,2517.645736045332,627.7991294793089,1760.9849021421312,Books,Online,0.22000000000000003,3112.6576926824196,74.80284250840035
2024-07-09 03:16:51.546910,11891.24232147687,2351.3140130343386,491.6547820462693,1477.6509521171424,Home Goods,Online,0.385,4578.128293768595,77.86980574842853
2024-07-10 03:16:51.546910,21176.08098832219,2211.327955597468,592.573129361433,1717.777691432616,Electronics,Online,0.275,5823.422271788602,66.8046321680411
2024-07-11 03:16:51.546910,14176.399882741356,2280.4426230595554,608.0846830613316,1798.5432786570843,Books,Online,0.22000000000000003,3118.8079742030986,85.08274699454557
2024-07-12 03:16:51.546910,25521.68023807717,2001.3550963519479,718.8491999282624,2124.4715705960466,Electronics,Online,0.275,7018.462065471223,70.23972196144032
2024-07-13 03:16:51.546910,17227.156643477767,2717.6073097510207,577.2469328854638,1717.3012669400578,Electronics,Store,0.225,3876.110244782498,90.52917412674245
2024-07-14 03:16:51.546910,14328.003787070285,2256.3051582387325,604.2993778439198,1886.7937004191315,Toys,Online,0.49500000000000005,7092.361874599792,75.03439405400047
2024-07-15 03:16:51.546910,11564.759501574255,2254.3438887806983,626.3062867834783,1743.6765124871088,Books,Store,0.18000000000000002,2081.656710283366,100.0
2024-07-16 03:16:51.546910,10391.531472496841,2379.62226265549,518.4241976841704,1536.1759893716705,Home Goods,Store,0.315,3273.332413836505,87.93476145591687
2024-07-17 03:16:51.546910,15196.229516284287,2332.6747922391264,637.198210779478,1886.7379616493697,Home Goods,Online,0.385,5850.548363769451,72.99270514635135
2024-07-18 03:16:51.546910,12232.91252908347,2283.253758763642,632.6587143743258,1869.3902506384231,Books,Store,0.18000000000000002,2201.924255235025,94.65405462629879
2024-07-19 03:16:51.546910,14678.527372257347,2082.386070834785,633.7158258365491,1838.2140338483014,Toys,Online,0.49500000000000005,7265.871049267388,75.47795126831095
2024-07-20 03:16:51.546910,12589.956106009362,2336.7786413670788,548.3221105282644,1530.5961739016493,Clothing,Online,0.44000000000000006,5539.58068664412,78.21078745370617
2024-07-21 03:16:51.546910,22974.54408653581,2620.893877250918,650.9563846221341,1942.122208581907,Electronics,Online,0.275,6317.999623797348,68.43054506283367
2024-07-22 03:16:51.546910,9918.726214637498,2515.576995202939,473.07621247726524,1467.764609629455,Toys,Phone,0.45,4463.426796586874,88.45088816672978
2024-07-23 03:16:51.546910,14240.537374854272,2567.1343193158555,626.0243545982834,1836.2661051433104,Books,Online,0.22000000000000003,3132.9182224679403,89.62699045398362
2024-07-24 03:16:51.546910,24174.66449752119,2148.257866717771,648.5915504041037,2046.9568167648717,Electronics,Online,0.275,6648.032736818328,72.15890784080796
2024-07-25 03:16:51.546910,10209.04135353234,2054.584045968324,516.5047769813978,1517.9365461600885,Home Goods,Store,0.315,3215.8480263626875,93.64557384034767
2024-07-26 03:16:51.546910,12711.580807989938,2229.3516340161423,514.5636833325269,1627.3780918507957,Clothing,Online,0.44000000000000006,5593.095555515573,77.37139622041424
2024-07-27 03:16:51.546910,13462.450782615024,2267.658008509843,559.6526823437661,1684.8420131427001,Home Goods,Online,0.385,5183.043551306784,82.48812482430583
2024-07-28 03:16:51.546910,12690.55384756841,2477.3553377623257,535.3483251880868,1611.9024411997177,Books,Online,0.22000000000000003,2791.9218464650503,85.19150293761213
2024-07-29 03:16:51.546910,14232.433233055355,1922.0281161412042,480.8415854108507,1437.7853078243697,Electronics,Store,0.225,3202.297477437455,81.9694379740529
2024-07-30 03:16:51.546910,11067.697484198194,2568.435113992323,561.8232892946155,1634.7639229800027,Books,Store,0.18000000000000002,1992.185547155675,92.59280609528611
2024-07-31 03:16:51.546910,17814.981336834222,2232.9274784004347,527.1348180710125,1465.2752830999948,Electronics,Online,0.275,4899.119867629412,72.47650676936968
2024-08-01 03:16:51.546910,13672.463204349731,2181.1568521427807,578.756652878185,1739.9567250711511,Toys,Online,0.49500000000000005,6767.869286153118,77.85265930194
2024-08-02 03:16:51.546910,11953.890749222932,2066.1161990962632,493.1956485118092,1484.1930836896702,Clothing,Online,0.44000000000000006,5259.71192965809,73.65134083755804
2024-08-03 03:16:51.546910,12392.099996220779,1939.5697477911747,638.8867431768061,1846.7055455358568,Toys,Store,0.405,5018.800498469416,82.99465666538457
2024-08-04 03:16:51.546910,12024.482151671793,2437.1792069727435,524.8094994314841,1474.4065915784936,Toys,Online,0.49500000000000005,5952.118665077538,75.91622491756914
2024-08-05 03:16:51.546910,12532.125121039267,2289.2126916340735,497.619723740563,1579.2236120977122,Books,Online,0.22000000000000003,2757.0675266286394,86.14855508401148
2024-08-06 03:16:51.546910,13849.494545610069,2018.5609262642138,589.0102741307501,1793.0625657785529,Clothing,Online,0.44000000000000006,6093.777600068431,76.84710490248267
2024-08-07 03:16:51.546910,17027.115185758055,2019.5413598157338,486.99887667283076,1386.9002780522098,Electronics,Online,0.275,4682.456676083466,77.86516266912854
2024-08-08 03:16:51.546910,19585.660755784043,2213.4041823864636,538.0948620379125,1632.8649800155197,Electronics,Online,0.275,5386.056707840612,76.23559159489821
2024-08-09 03:16:51.546910,14309.004739380014,2616.3694353183996,623.722667073733,1830.9922090849645,Home Goods,Online,0.385,5508.9668246613055,76.01836221987314
2024-08-10 03:16:51.546910,16152.50599403275,2232.6508680038323,445.67961031581484,1343.6529244320243,Electronics,Online,0.275,4441.939148359007,78.9089194872597
2024-08-11 03:16:51.546910,10730.33514708269,1985.9445556689639,539.0282864235653,1623.1214259498954,Books,Store,0.18000000000000002,1931.4603264748844,100.0
2024-08-12 03:16:51.546910,12924.900354920941,2239.4285414914284,535.0760783026952,1583.7407385207111,Toys,Online,0.49500000000000005,6397.825675685866,66.78086852538942
2024-08-13 03:16:51.546910,11258.447630669767,2236.036448375115,563.2339624851178,1701.6163575166943,Toys,Phone,0.45,5066.301433801395,84.6614504253314
2024-08-14 03:16:51.546910,11047.260503129515,1753.2078417523671,438.3770192258258,1375.293234941053,Toys,Online,0.49500000000000005,5468.39394904911,73.53507901334251
2024-08-15 03:16:51.546910,9089.567679083015,2283.730205053151,425.6773663022649,1393.007051732848,Clothing,Store,0.36000000000000004,3272.2443644698856,89.00374010661649
2024-08-16 03:16:51.546910,16349.494615882431,2250.40628033101,576.8732551272471,1670.5710431351856,Electronics,Store,0.225,3678.636288573547,86.19118970323215
2024-08-17 03:16:51.546910,12771.72516125131,2437.838467351461,515.2159880857714,1674.1525544169722,Books,Online,0.22000000000000003,2809.7795354752884,80.61503702744724
2024-08-18 03:16:51.546910,12678.885462953865,2670.3924213938785,508.45904730061824,1602.2496780656404,Clothing,Online,0.44000000000000006,5578.709603699702,67.7383645049212
2024-08-19 03:16:51.546910,10631.571877604729,2527.918216330393,488.51079160816215,1604.5096711381743,Home Goods,Store,0.315,3348.9451414454898,89.17717044107933
2024-08-20 03:16:51.546910,11490.907512116377,2250.8314803259073,466.0085780510591,1442.1949680618673,Books,Online,0.22000000000000003,2527.999652665603,85.67701241241805
2024-08-21 03:16:51.546910,10459.495635398154,2085.308044704572,496.51298590175776,1558.3293565254025,Books,Phone,0.2,2091.899127079631,79.65780623048686
2024-08-22 03:16:51.546910,12591.124156250307,2823.2891951189104,557.4704763798236,1584.0450348351392,Books,Online,0.22000000000000003,2770.047314375068,97.6478225273141
2024-08-23 03:16:51.546910,9458.320646976641,2322.4649292878676,493.1123741356847,1409.886054742325,Toys,Phone,0.45,4256.244291139488,83.12209706128276
2024-08-24 03:16:51.546910,14414.955672786791,2315.411108883591,586.8601461292286,1806.9232883864374,Books,Online,0.22000000000000003,3171.2902480130947,88.35050020062576
2024-08-25 03:16:51.546910,15893.154294791031,2309.8042410950334,574.820525933254,1628.8433555473418,Electronics,Store,0.225,3575.9597163279823,86.82908876281024
2024-08-26 03:16:51.546910,8906.135008338248,2356.250218686637,464.9420601567443,1305.7239742923477,Books,Store,0.18000000000000002,1603.1043015008847,90.0958802357675
2024-08-27 03:16:51.546910,10730.769526402164,2289.7651921643096,530.0418486499358,1643.8117857941959,Toys,Store,0.405,4345.961658192877,85.65227056044338
2024-08-28 03:16:51.546910,10892.729907674422,2205.908881189083,403.87563185562954,1401.1046904794987,Books,Online,0.22000000000000003,2396.400579688373,78.40339043110119
2024-08-29 03:16:51.546910,10817.765605979228,2213.273502333084,586.7071317507762,1619.122785087152,Home Goods,Store,0.315,3407.5961658834567,81.96025776357408
2024-08-30 03:16:51.546910,13402.805483893258,2318.0986445539947,530.6587791602806,1611.6950385163996,Home Goods,Online,0.385,5160.080111298905,78.92830000234619
2024-08-31 03:16:51.546910,9170.477450805764,2217.9683523864737,425.6158976011504,1357.3369580080316,Toys,Store,0.405,3714.0433675763343,76.67357666433774
2024-09-01 03:16:51.546910,19685.39044950464,2186.0881580938258,567.2678100153217,1679.35904052222,Electronics,Online,0.275,5413.482373613777,68.81855227160959
2024-09-02 03:16:51.546910,15552.87630903639,2351.94736818367,567.2242584279984,1554.6015890346725,Electronics,Store,0.225,3499.397169533188,75.3603302003114
2024-09-03 03:16:51.546910,12914.149560950429,2281.6698871771514,565.7750214098116,1584.2896281499563,Clothing,Online,0.44000000000000006,5682.225806818189,77.71046122810172
2024-09-04 03:16:51.546910,11821.545012536955,2635.467936393892,602.355433027895,1758.0885042436967,Toys,Store,0.405,4787.725730077467,87.87350630832674
2024-09-05 03:16:51.546910,9665.493683687526,1806.4793850147842,495.169771017682,1475.0426533482655,Books,Store,0.18000000000000002,1739.788863063755,96.71076402188228
2024-09-06 03:16:51.546910,9144.399436005755,2556.978725093911,474.28828297589394,1388.0619224469046,Toys,Store,0.405,3703.481771582331,89.99408322389075
2024-09-07 03:16:51.546910,10796.416127531207,2589.8984012249766,465.02924377620235,1342.38405296631,Clothing,Online,0.44000000000000006,4750.423096113732,83.86058423286185
2024-09-08 03:16:51.546910,10872.314444048872,1928.007324259853,458.63693031475725,1348.0345731516684,Toys,Online,0.49500000000000005,5381.795649804192,80.03622726841704
2024-09-09 03:16:51.546910,9789.680232967208,2276.1518599414453,491.56803372739796,1456.6992904737665,Toys,Partner,0.315,3083.7492733846707,89.43667949447207
2024-09-10 03:16:51.546910,12239.785142380053,2272.4052135743887,508.73918504117853,1502.3008372625516,Clothing,Online,0.44000000000000006,5385.505462647224,77.5975126063234
