date,daily_sales,marketing_spend,new_customers,repeat_customers,product_category,sales_channel,profit_margin,profit,customer_satisfaction
2024-04-08 03:16:51.546910,0.07356972450313112,0.26259986070922886,0.21437821619237687,0.18358347414476667,Clothing,Store,0.619718309859155,0.25523827714654423,0.6317896328240729
2024-04-09 03:16:51.546910,0.15767023992107987,0.3378494146044122,0.19835380574519837,0.19796026522017973,Clothing,Online,0.8450704225352114,0.43795275754384927,0.40690116131674076
2024-04-10 03:16:51.546910,0.35621653514597185,0.06384785304883256,0.5127807452495775,0.5171067511015227,Toys,Online,1.0,0.7344873057454594,0.4122607600340168
2024-04-11 03:16:51.546910,0.12127681977696027,0.3164833613676531,0.29311348349943867,0.3162999851557396,Books,Store,0.1126760563380284,0.04677952562439994,0.7196828527889754
2024-04-12 03:16:51.546910,0.26879735602404903,0.1805534892309241,0.3530208893627478,0.33731681862456503,Clothing,Online,0.8450704225352114,0.5458357164863238,0.497734503551846
2024-04-13 03:16:51.546910,0.17131375866493073,0.3218569082299256,0.29238465374331835,0.1568749293507912,Home Goods,Online,0.6901408450704226,0.3698516305363183,0.4780266203423817
2024-04-14 03:16:51.546910,0.23443025332386533,0.1713932536327345,0.3734598344714231,0.27626667518937814,Home Goods,Online,0.6901408450704226,0.423466311953289,0.22553911952663352
2024-04-15 03:16:51.546910,0.28225955100624456,0.05414418823557058,0.39355330496890095,0.38985322970381303,Toys,Online,1.0,0.6537146205209975,0.34907250760749636
2024-04-16 03:16:51.546910,0.2002268412039789,0.07543896160964025,0.2485106909797029,0.2701469938544903,Toys,Online,1.0,0.5641219698194829,0.41198982303412357
2024-04-17 03:16:51.546910,0.5084480994427876,0.2670248754840809,0.41875424199413463,0.4416767816011012,Electronics,Store,0.2394366197183101,0.300573094558122,0.4084159214089769
2024-04-18 03:16:51.546910,0.6157385701018625,0.2922178501902906,0.34150215692154706,0.28994225457191114,Electronics,Online,0.3802816901408453,0.47681557578900335,0.35253439174689283
2024-04-19 03:16:51.546910,0.6519866409118684,0.16105530805194695,0.31001358660829376,0.31618940824589137,Electronics,Online,0.3802816901408453,0.4988092465963398,0.260651507005838
2024-04-20 03:16:51.546910,0.1255916462911357,0.3375568356253796,0.3145913874893747,0.3149611865924092,Toys,Store,0.7464788732394367,0.35857559432662006,0.6306537245268309
2024-04-21 03:16:51.546910,0.26666315390324913,0.0772714079532358,0.519396506708149,0.5559173487849395,Toys,Store,0.7464788732394367,0.4846347691285669,0.5563152607212195
2024-04-22 03:16:51.546910,0.2965436374923366,0.2597434806895184,0.4143036962816161,0.39643339602579014,Toys,Online,1.0,0.6693150947004244,0.13979399290733172
2024-04-23 03:16:51.546910,0.2288506480053434,0.13075210027178313,0.31902006802260247,0.27200279031774954,Home Goods,Online,0.6901408450704226,0.41872668306227545,0.132340404787686
2024-04-24 03:16:51.546910,0.3591045356350544,0.19544577575893488,0.474718070708081,0.4835788427779228,Toys,Online,1.0,0.7376414575425639,0.47677120218223334
2024-04-25 03:16:51.546910,0.22363100647270423,0.27605767046538204,0.3500861752290674,0.23031357298124536,Home Goods,Online,0.6901408450704226,0.4142928275480318,0.4346694140000657
2024-04-26 03:16:51.546910,0.7343851536741537,0.17401717397141475,0.3872616682174605,0.44562756848646967,Electronics,Online,0.3802816901408453,0.5488048939290402,0.3266090670361616
2024-04-27 03:16:51.546910,0.518264022689431,0.22924067604955295,0.15202099672353162,0.179776337364297,Electronics,Online,0.3802816901408453,0.4176724804469102,0.2869219998444454
2024-04-28 03:16:51.546910,0.4055084062483327,0.3884594115161055,0.2944893973214975,0.24160743632547035,Electronics,Phone,0.30985915492957766,0.2993638648296506,0.3756527765256604
2024-04-29 03:16:51.546910,0.330466953385958,0.20965797263321417,0.4947312371811191,0.38072923013223847,Clothing,Online,0.8450704225352114,0.6057049803843365,0.5262726766270912
2024-04-30 03:16:51.546910,0.22489063747244126,0.3713471180566621,0.5829478148005038,0.5113111494170471,Clothing,Store,0.619718309859155,0.3754319434151915,0.6666038508439114
2024-05-01 03:16:51.546910,0.333740309845168,0.14910428532724257,0.436112066441736,0.49188758938421395,Books,Online,0.22535211267605657,0.20465498701445028,0.7444007865593621
2024-05-02 03:16:51.546910,0.1807428061873252,0.3388584602652346,0.47455016136925765,0.4607300720895766,Books,Store,0.1126760563380284,0.07039633702439764,0.8397147231990737
2024-05-03 03:16:51.546910,0.17220783578297025,0.44362587482477656,0.41126574766279245,0.3953330384117832,Books,Store,0.1126760563380284,0.06700668861340146,0.7781540963948834
2024-05-04 03:16:51.546910,0.10763970994739097,0.0,0.28451569830313916,0.2618661906324072,Clothing,Store,0.619718309859155,0.28229994615124787,0.6339324361438231
2024-05-05 03:16:51.546910,0.28250374509019227,0.19148610698099233,0.41286644812470896,0.3761595022126762,Clothing,Online,0.8450704225352114,0.5591419720675644,0.2907511498517665
2024-05-06 03:16:51.546910,0.30213844424708125,0.348786199100623,0.4337575649652026,0.3757680348918631,Books,Online,0.22535211267605657,0.18931533415391463,0.5590371396470994
2024-05-07 03:16:51.546910,0.4069088861719382,0.26125910060467317,0.5031526316360951,0.5813553569945483,Books,Online,0.22535211267605657,0.2401712623959967,0.6317625457420171
2024-05-08 03:16:51.546910,0.21726649725492647,0.32765890288499927,0.5598747434371985,0.5139950359867723,Toys,Store,0.7464788732394367,0.4404947306440844,0.6300334524860356
2024-05-09 03:16:51.546910,0.21973309986131243,0.21796711677528213,0.335789472619985,0.2879554339585757,Books,Online,0.22535211267605657,0.14931550019451956,0.5947108305223269
2024-05-10 03:16:51.546910,0.3628131667406956,0.2975947625710594,0.4744877736982329,0.49813271908648876,Toys,Online,1.0,0.7416918673367714,0.2187317610356945
2024-05-11 03:16:51.546910,0.31647995730071443,0.2711982280458651,0.4453117454353182,0.4179401862044695,Home Goods,Online,0.6901408450704226,0.4931639205237103,0.4828771182722025
2024-05-12 03:16:51.546910,0.2983207631019286,0.42275771415489277,0.42109295394113855,0.3720935929258396,Clothing,Online,0.8450704225352114,0.5744972405618121,0.5086862073377516
2024-05-13 03:16:51.546910,0.3870870798960615,0.32008651337314,0.5499246296211248,0.5223792221585914,Books,Online,0.22535211267605657,0.2305496903278228,0.8230446137600849
2024-05-14 03:16:51.546910,0.41691293240523564,0.33067957277721105,0.5622097623562761,0.5861438949352396,Clothing,Online,0.8450704225352114,0.6896273238440309,0.45748361121116515
2024-05-15 03:16:51.546910,0.2597551133196759,0.2466346895512585,0.5486350134658172,0.5905791355238764,Clothing,Partner,0.3943661971830985,0.2691919008112246,0.47831754990371633
2024-05-16 03:16:51.546910,0.16091248698461738,0.2391663658842407,0.3906336647932853,0.40374425898216626,Clothing,Store,0.619718309859155,0.32461432463847717,0.4764268890106261
2024-05-17 03:16:51.546910,0.19180146614497057,0.24656181921938358,0.49926683937879407,0.42695952536892023,Home Goods,Partner,0.2957746478873239,0.17386309414488801,0.6727878518461344
2024-05-18 03:16:51.546910,0.811155929468616,0.34169632130311006,0.5421177639468262,0.5538818896347332,Electronics,Online,0.3802816901408453,0.5953858879713813,0.30171190315890983
2024-05-19 03:16:51.546910,0.26604748757904795,0.2501549527629344,0.5731729728479915,0.5887390359408817,Books,Store,0.1126760563380284,0.10427494046776127,0.8425734573666731
2024-05-20 03:16:51.546910,0.5266204575640425,0.3320766961712882,0.4690503319970338,0.43050597552044667,Electronics,Store,0.2394366197183101,0.30959449444463105,0.4449805483188422
2024-05-21 03:16:51.546910,0.5525114096270045,0.5361647346294521,0.34820540887421725,0.4487899798386901,Electronics,Store,0.2394366197183101,0.3224476767583355,0.4366418802448914
2024-05-22 03:16:51.546910,0.47553183741119504,0.4004289725831312,0.4211426263316329,0.3071812636005698,Electronics,Store,0.2394366197183101,0.28423230044792935,0.5679238130027001
2024-05-23 03:16:51.546910,0.2752028530165263,0.265503342880151,0.2904350897089791,0.3733414725471608,Clothing,Online,0.8450704225352114,0.5520542164643601,0.26658023620331517
2024-05-24 03:16:51.546910,0.25998907500702445,0.440223677408481,0.5621585251758533,0.5994561507717829,Toys,Store,0.7464788732394367,0.47867092219404284,0.8206624406714038
2024-05-25 03:16:51.546910,0.44910206826707744,0.2584552617275633,0.5884130636282286,0.6389723093024224,Clothing,Online,0.8450704225352114,0.7208767555251256,0.5834834255828135
2024-05-26 03:16:51.546910,0.352808297862605,0.07432733834212137,0.4305364853694693,0.485127447781529,Clothing,Online,0.8450704225352114,0.627394109315393,0.3536520451906642
2024-05-27 03:16:51.546910,0.8884473738977688,0.19253741605201008,0.6487569818873022,0.6182254682284545,Electronics,Online,0.3802816901408453,0.6422827999176324,0.15667062211638222
2024-05-28 03:16:51.546910,0.2357739566642018,0.09562358828770766,0.5122971888204991,0.49833045780481805,Clothing,Phone,0.7323943661971832,0.4489264507570026,0.21520634098922709
2024-05-29 03:16:51.546910,0.5181603763545679,0.2694393234379359,0.4404799382988482,0.4075864860696298,Electronics,Store,0.2394366197183101,0.30539461157011616,0.3148569947654271
2024-05-30 03:16:51.546910,0.2359473616556197,0.3126235810476682,0.5304300567673971,0.5522957417659341,Toys,Partner,0.4929577464788734,0.3112408774265843,0.5733571336114501
2024-05-31 03:16:51.546910,0.30232542881518304,0.5022081681823832,0.677072384894142,0.6395069454673202,Books,Store,0.1126760563380284,0.1186826607104153,0.8584865035416835
2024-06-01 03:16:51.546910,0.7834145301734226,0.3499655386932347,0.4934640083939675,0.49553308101525473,Electronics,Online,0.3802816901408453,0.5785536762095089,0.3337836957840077
2024-06-02 03:16:51.546910,0.4641173206226612,0.2890444025888415,0.6049641967993201,0.6397359574845013,Toys,Online,1.0,0.8523319729146166,0.15905622579778428
2024-06-03 03:16:51.546910,0.18053576720171738,0.409353487904703,0.2582954755871708,0.2048049327928443,Books,Online,0.22535211267605657,0.13028898183309948,0.5569537317615729
2024-06-04 03:16:51.546910,0.41321650616295175,0.06491306809783247,0.558826848040229,0.5842754897745612,Home Goods,Online,0.6901408450704226,0.5753373567490995,0.5782316004052347
2024-06-05 03:16:51.546910,0.7940620178130426,0.3441425801378611,0.43542923724213395,0.4640366309697294,Electronics,Online,0.3802816901408453,0.5850140845247108,0.2568490259685374
2024-06-06 03:16:51.546910,0.7540897576831539,0.4061165013845029,0.4415458808669577,0.4825090253829009,Electronics,Online,0.3802816901408453,0.5607607460414027,0.1033834350765786
2024-06-07 03:16:51.546910,0.3622532679825261,0.1515890687901997,0.5636002204738054,0.4827591290222715,Home Goods,Online,0.6901408450704226,0.5320463312606626,0.3852852852946375
2024-06-08 03:16:51.546910,0.10082659686469266,0.45077569104805104,0.3150278183279815,0.24339858681194435,Home Goods,Phone,0.591549295774648,0.2636532834702797,0.37753350023068877
2024-06-09 03:16:51.546910,0.7591398812638992,0.36039123740676937,0.4501697364111836,0.46623083659244285,Electronics,Online,0.3802816901408453,0.5638249299576574,0.312912095101754
2024-06-10 03:16:51.546910,0.23181185551223207,0.27585709493944005,0.5098803140207663,0.5520205210689716,Home Goods,Store,0.4929577464788734,0.3083666617543445,0.6112756406869857
2024-06-11 03:16:51.546910,0.29429918601741295,0.39611658822451423,0.6282216004261866,0.6287514718029492,Clothing,Store,0.619718309859155,0.4305629081728354,0.6794781086747196
2024-06-12 03:16:51.546910,0.3168309948415194,0.5834157636707572,0.5169989451192712,0.42456651179499466,Books,Online,0.22535211267605657,0.19644714809872751,0.44969470324290484
2024-06-13 03:16:51.546910,0.29612916999656796,0.34714449527952035,0.41292441818823733,0.3981405431403446,Books,Online,0.22535211267605657,0.18639841202915847,0.5500518352898935
2024-06-14 03:16:51.546910,0.31577292256055384,0.35582499009270424,0.4456559024616242,0.43715347433826024,Books,Online,0.22535211267605657,0.1959335562210268,0.7508622276218277
2024-06-15 03:16:51.546910,0.41052898248705866,0.27654213110495346,0.6191256531294892,0.5845853142511303,Clothing,Online,0.8450704225352114,0.6834297419120448,0.2231552436040729
2024-06-16 03:16:51.546910,0.22477870144045026,0.2332997348376737,0.5215787158436874,0.5033618228945248,Home Goods,Store,0.4929577464788734,0.3034785535137819,0.4777208074703127
2024-06-17 03:16:51.546910,0.31007342957706185,0.4254031072366678,0.4075873213122791,0.3929838898057157,Toys,Online,1.0,0.6840917604869474,0.4258478308148313
2024-06-18 03:16:51.546910,0.37928814000963296,0.23486827465690815,0.5183963616051445,0.5300480139770399,Home Goods,Online,0.6901408450704226,0.5465167045227955,0.43725500366232695
2024-06-19 03:16:51.546910,0.7739652595247236,0.34144120385408155,0.4773389369039445,0.45388160160286994,Electronics,Online,0.3802816901408453,0.572820291138998,0.20559815299696366
2024-06-20 03:16:51.546910,0.2560847385652434,0.2801568442823621,0.5686008285239579,0.5083639998202146,Books,Partner,0.0,0.033675795563336934,0.6505494331449128
2024-06-21 03:16:51.546910,0.16048120038598693,0.3900243776293895,0.4217001644891382,0.39202284586414626,Home Goods,Store,0.4929577464788734,0.25879118543622087,0.6781641491166492
2024-06-22 03:16:51.546910,0.18021603702924516,0.374646826332547,0.4301103057813652,0.44243956267661255,Toys,Store,0.7464788732394367,0.40738704985765833,0.7194455487568492
2024-06-23 03:16:51.546910,0.7144710985169133,0.45578643807637503,0.4493973560181666,0.357885469265032,Electronics,Online,0.3802816901408453,0.5367219564435346,0.12987803184315228
2024-06-24 03:16:51.546910,0.11319549531560358,0.2810344149495985,0.2988232760521872,0.26379557936966264,Clothing,Store,0.619718309859155,0.28671288683012564,0.6561272662326254
2024-06-25 03:16:51.546910,0.21094046583521606,0.3094670631957397,0.4888523141535584,0.4978996671556501,Clothing,Store,0.619718309859155,0.36435137139607443,0.8058652670971511
2024-06-26 03:16:51.546910,0.20737489891623742,0.23003562079947182,0.39427334284384713,0.5234328991856623,Toys,Store,0.7464788732394367,0.4316557613500441,0.5934748807186258
2024-06-27 03:16:51.546910,0.5364642035292821,0.29192086898795444,0.48747670253009895,0.4446947185790508,Electronics,Partner,0.09859154929577486,0.20024703725244533,0.20677376220607538
2024-06-28 03:16:51.546910,0.3111230953844974,0.386439738256538,0.4348539937527441,0.39701281476527256,Books,Online,0.22535211267605657,0.19367651432200333,0.46167583075096386
2024-06-29 03:16:51.546910,0.10775334127624532,0.43073286479793926,0.33427090993773645,0.27163438728201433,Home Goods,Phone,0.591549295774648,0.2690023418321806,0.45715568725801664
2024-06-30 03:16:51.546910,0.49268780742298235,0.24102383129479185,0.2714012249570437,0.41666533477375056,Electronics,Phone,0.30985915492957766,0.3474515663458845,0.48280376357636073
2024-07-01 03:16:51.546910,0.2974578556005007,0.4458103274404069,0.4872182608623637,0.3759221987854933,Clothing,Online,0.8450704225352114,0.5736595240996892,0.39452850475490897
2024-07-02 03:16:51.546910,0.2641315211268687,0.5021901909251121,0.3408531696302396,0.3164497586448475,Toys,Online,1.0,0.6339159541986924,0.42453462437722245
2024-07-03 03:16:51.546910,0.17122636609516345,0.39624091994741706,0.45795407980781794,0.392770996391,Toys,Partner,0.4929577464788734,0.2662591766835577,0.34813582809767335
2024-07-04 03:16:51.546910,0.34125700301898576,0.5637012272187432,0.4232685397727302,0.4425103191135293,Home Goods,Online,0.6901408450704226,0.5142109292306615,0.5281115305905024
2024-07-05 03:16:51.546910,0.43927080663702106,0.263582088521689,0.6463687481471638,0.6316469234111838,Toys,Online,1.0,0.8251956628496252,0.2503737324672579
2024-07-06 03:16:51.546910,0.18433163152725038,0.21120369781554807,0.39104799126249307,0.46713274897655677,Toys,Partner,0.4929577464788734,0.27536745943970614,0.41230603162449486
2024-07-07 03:16:51.546910,0.7358225255722506,0.15164216933767136,0.4142359320541492,0.4429031692591846,Electronics,Online,0.3802816901408453,0.5496770254286768,0.35156147460942355
2024-07-08 03:16:51.546910,0.2992772755569429,0.5249814871386882,0.4826829874645027,0.3879330897022173,Books,Online,0.22535211267605657,0.1879265131570677,0.34251397332746514
2024-07-09 03:16:51.546910,0.17191822163052958,0.4304575235450965,0.19459711616849215,0.17307844388512433,Home Goods,Online,0.6901408450704226,0.37036509519407634,0.4225422652214664
2024-07-10 03:16:51.546910,0.6958006241290376,0.35090542874777003,0.4081436244459767,0.35516867882622216,Electronics,Online,0.3802816901408453,0.5253935668678226,0.13381140285192006
2024-07-11 03:16:51.546910,0.30085463897052245,0.3901823158785413,0.44096657704772163,0.416413939536392,Books,Online,0.22535211267605657,0.18869217071371155,0.6107542919992083
2024-07-12 03:16:51.546910,0.9409942195101474,0.23158082521646328,0.6753479006350682,0.6635682523892631,Electronics,Online,0.3802816901408453,0.6741658215112551,0.22344546337157964
2024-07-13 03:16:51.546910,0.47298878568006186,0.6386168188175684,0.37571289376430084,0.3548074019104196,Electronics,Store,0.2394366197183101,0.28296983982253615,0.7528715024783444
2024-07-14 03:16:51.546910,0.3094086505670403,0.3764653363110644,0.4329567479784998,0.4833350166230648,Toys,Online,1.0,0.6833657170125562,0.34855600031948863
2024-07-15 03:16:51.546910,0.15349694257526492,0.3753507746418139,0.4795240837211962,0.3748079844027426,Books,Store,0.1126760563380284,0.05957569044644168,1.0
2024-07-16 03:16:51.546910,0.08729939831998079,0.44654470107292843,0.25124207112648445,0.21745849840963422,Home Goods,Store,0.4929577464788734,0.20792914458127829,0.6851737838345383
2024-07-17 03:16:51.546910,0.3583969202884994,0.41986511822417577,0.5025717494791946,0.4832927494198777,Home Goods,Online,0.6901408450704226,0.5287705337981202,0.2952808668827454
2024-07-18 03:16:51.546910,0.19119642512395946,0.3917798445047085,0.49296602730430517,0.47013782638765556,Books,Store,0.1126760563380284,0.07454797330888216,0.8605047262281458
2024-07-19 03:16:51.546910,0.32918639195051896,0.2776295809397641,0.49520290957223334,0.4464966248452082,Toys,Online,1.0,0.7049661283570801,0.36013003086385287
2024-07-20 03:16:51.546910,0.21134204677536395,0.4221972775894613,0.31450702801982333,0.21322727487842533,Clothing,Online,0.8450704225352114,0.4900577121065498,0.4314397254467225
2024-07-21 03:16:51.546910,0.7972760727075303,0.5836559442040903,0.5316844932223967,0.5252911148028021,Electronics,Online,0.3802816901408453,0.5869642259729712,0.17623741893207528
2024-07-22 03:16:51.546910,0.06062210609241032,0.5238058510030728,0.15528425814217955,0.16558154274274015,Toys,Phone,0.8732394366197184,0.35608573777275027,0.6986414180494325
2024-07-23 03:16:51.546910,0.3044734959764417,0.5531051484504408,0.47892750603912815,0.44501949324149137,Books,Online,0.22535211267605657,0.19044877619165151,0.7293302296768871
2024-07-24 03:16:51.546910,0.8649909772690477,0.31506359005825507,0.5266804270307616,0.6047881274570852,Electronics,Online,0.3802816901408453,0.6280505317099682,0.27352404460409113
2024-07-25 03:16:51.546910,0.0770026806939929,0.2618300837738998,0.2471805144334031,0.20362736694522704,Home Goods,Store,0.4929577464788734,0.20077282897029555,0.8341897728389925
2024-07-26 03:16:51.546910,0.21820452908259808,0.3611480300497283,0.2430730970808234,0.2866178611481922,Clothing,Online,0.8450704225352114,0.49671985653139744,0.4095369371268549
2024-07-27 03:16:51.546910,0.2605711851318019,0.3829170004090731,0.3384828868439016,0.3301932620323592,Home Goods,Online,0.6901408450704226,0.445671881803117,0.5430511067492003
2024-07-28 03:16:51.546910,0.2170181159484414,0.5020850241457421,0.28705407588333665,0.2748825380810724,Books,Online,0.22535211267605657,0.1479976377849059,0.6135921324543347
2024-07-29 03:16:51.546910,0.3040162325356707,0.18650042531623282,0.17171604006842286,0.14284797244307332,Electronics,Store,0.2394366197183101,0.1990859012831006,0.5295166691296479
2024-07-30 03:16:51.546910,0.12545100088501449,0.5538443716510145,0.34307596181518674,0.2922186023625462,Books,Store,0.1126760563380284,0.04843729427382684,0.8067192106559253
2024-07-31 03:16:51.546910,0.5061558684537424,0.36318013179363234,0.2696740274359921,0.16369386436969982,Electronics,Online,0.3802816901408453,0.4103258064752108,0.28181136263530626
2024-08-01 03:16:51.546910,0.27242080535684454,0.33375961775691726,0.37890751041726184,0.37198723663248784,Toys,Online,1.0,0.642969159296658,0.4220948516996411
2024-08-02 03:16:51.546910,0.17545306052412907,0.2683836431472312,0.19785763977189919,0.17803940024697332,Clothing,Online,0.8450704225352114,0.45521644054289806,0.31246708178736593
2024-08-03 03:16:51.546910,0.20017832731137583,0.19646908626339596,0.5061447390014739,0.45293581342787,Toys,Store,0.7464788732394367,0.42522502354006486,0.5562683757084078
2024-08-04 03:16:51.546910,0.17943606925886377,0.47925349775173687,0.2647535774948818,0.17061821653018552,Toys,Online,1.0,0.5414151694079953,0.37156619386525924
2024-08-05 03:16:51.546910,0.20807902450517926,0.3951662217002606,0.20721912698003672,0.25010189230315055,Books,Online,0.22535211267605657,0.1436585724470505,0.6385651244779116
2024-08-06 03:16:51.546910,0.28240952004589687,0.24135865478970125,0.4006045067904483,0.4122578663787694,Clothing,Online,0.8450704225352114,0.5590504977547094,0.39585625844075084
2024-08-07 03:16:51.546910,0.4617017613999606,0.2419158212980028,0.18474506882705896,0.10426140331457542,Electronics,Online,0.3802816901408453,0.38335308834906207,0.42242111029510226
2024-08-08 03:16:51.546910,0.6060636666760751,0.3520853190408687,0.29286583727003535,0.2907786170800734,Electronics,Online,0.3802816901408453,0.47094528707336775,0.3798996389293981
2024-08-09 03:16:51.546910,0.30833665921573084,0.5810847679018858,0.4740570603066133,0.44102025111186954,Home Goods,Online,0.6901408450704226,0.4862465475791401,0.3742313297675648
2024-08-10 03:16:51.546910,0.4123533148572691,0.36302293802094276,0.097312156082537,0.07146655171358643,Electronics,Online,0.3802816901408453,0.3534107089655558,0.4496565444266788
2024-08-11 03:16:51.546910,0.10641586220116356,0.2228232330980935,0.29484099365735417,0.283389993663837,Books,Store,0.1126760563380284,0.04087752258910205,1.0
2024-08-12 03:16:51.546910,0.23024074863966623,0.3668745939191291,0.2864779926109537,0.25352726931017305,Toys,Online,1.0,0.5969018881173771,0.13319132247215804
2024-08-13 03:16:51.546910,0.13621377755740918,0.3649469154196327,0.3460609922102213,0.34291339606137583,Toys,Phone,0.8732394366197184,0.431138484568198,0.5997611231294361
2024-08-14 03:16:51.546910,0.12429787640690079,0.09056225320257107,0.08185963560303122,0.09545967963687502,Toys,Online,1.0,0.481195570855099,0.30943338543163007
2024-08-15 03:16:51.546910,0.01383814126063207,0.39205060218645804,0.05498675658438237,0.1088922239279291,Clothing,Store,0.619718309859155,0.20779369172164044,0.7130673478558203
2024-08-16 03:16:51.546910,0.42346808768019256,0.373113087500681,0.3749221794629764,0.31937145897571734,Electronics,Store,0.2394366197183101,0.2583860177156328,0.6396776176787596
2024-08-17 03:16:51.546910,0.22159807951614505,0.47962814609246546,0.2444533951742231,0.3220873507277305,Books,Online,0.22535211267605657,0.15022076765122394,0.494175393146349
2024-08-18 03:16:51.546910,0.2163597457188139,0.6117852661386424,0.2301554885031893,0.2675627622330121,Clothing,Online,0.8450704225352114,0.4949289283144854,0.15817589572599233
2024-08-19 03:16:51.546910,0.10084330022682599,0.5308191922673535,0.18794433005003874,0.2692765350128203,Home Goods,Store,0.4929577464788734,0.21734228381362414,0.717592779803788
2024-08-20 03:16:51.546910,0.1493299603524458,0.3733547226386458,0.14032891361216362,0.14619185688903447,Books,Online,0.22535211267605657,0.11514157723399464,0.6262608509638903
2024-08-21 03:16:51.546910,0.09113416919991879,0.2792900973264721,0.20487723368369337,0.2342575930929622,Books,Phone,0.16901408450704253,0.060850783918502904,0.46919773947601373
2024-08-22 03:16:51.546910,0.2114079521710765,0.6986743382383004,0.3338652679833102,0.2537580199027304,Books,Online,0.22535211267605657,0.1452744452389336,0.9386230839307774
2024-08-23 03:16:51.546910,0.0346444468605767,0.41406299763989873,0.19768142848105394,0.12169172152794146,Toys,Phone,0.8732394366197184,0.33029328414817344,0.5595937618978861
2024-08-24 03:16:51.546910,0.31431477381004297,0.41005441135810156,0.3960547659426256,0.42276857519577987,Books,Online,0.22535211267605657,0.19522576586661133,0.6960219287288028
2024-08-25 03:16:51.546910,0.39771980358517867,0.40686810776474136,0.3705785376626649,0.2877289835975928,Electronics,Store,0.2394366197183101,0.24560366081606927,0.6563227379960005
2024-08-26 03:16:51.546910,0.003488241634520635,0.43326269934032036,0.1380721270277071,0.042704692614965505,Books,Store,0.1126760563380284,0.0,0.7415652795897675
2024-08-27 03:16:51.546910,0.10644037137032067,0.3954801999303907,0.27582539877827383,0.29907967693611465,Toys,Store,0.7464788732394367,0.34146233060818604,0.6256152455239605
2024-08-28 03:16:51.546910,0.11557873087175867,0.3478258454739569,0.00885357674808923,0.11503273516815649,Books,Online,0.22535211267605657,0.0987586158470136,0.43646544179488456
2024-08-29 03:16:51.546910,0.11134898818232057,0.3520110554164411,0.3957309825364951,0.2803577888530872,Home Goods,Store,0.4929577464788734,0.2246438357693917,0.5292771238510288
