date,x1,x2,y,category
2023-04-09,0.0980980980980981,0.09809809809809807,0.28851701727724255,A
2023-04-10,0.0990990990990991,0.09909909909909906,0.138327149677439,C
2023-04-11,0.1001001001001001,0.10010010010010006,0.22375655532277755,A
2023-04-12,0.10110110110110111,0.10110110110110107,0.2707852589313685,A
2023-04-13,0.1021021021021021,0.10210210210210206,0.1353890871011814,B
2023-04-14,0.10310310310310311,0.10310310310310307,0.11468425733995023,B
2023-04-15,0.10410410410410412,0.10410410410410406,0.2849629187185723,A
2023-04-16,0.10510510510510511,0.10510510510510507,0.3119928183659092,A
2023-04-17,0.10610610610610612,0.10610610610610607,0.3817226459630685,A
2023-04-18,0.10710710710710711,0.10710710710710707,0.1629786241189921,B
2023-04-19,0.10810810810810811,0.10810810810810807,0.16754240041986598,B
2023-04-20,0.10910910910910912,0.10910910910910906,0.292504110710335,A
2023-04-21,0.11011011011011011,0.11011011011011007,0.06757877912059579,C
2023-04-22,0.11111111111111112,0.11111111111111108,0.15641007004535068,C
2023-04-23,0.11211211211211211,0.11211211211211207,0.16114950446817145,B
2023-04-24,0.11311311311311312,0.11311311311311308,0.27376921084084516,C
2023-04-25,0.11411411411411412,0.11411411411411407,0.29050883710478215,A
2023-04-26,0.11511511511511512,0.11511511511511507,0.3142119624456327,A
2023-04-27,0.11611611611611612,0.11611611611611608,0.29925000498434123,A
2023-04-28,0.11711711711711711,0.11711711711711707,0.24713480286159129,A
2023-04-29,0.11811811811811812,0.11811811811811808,0.2157672507729528,B
2023-04-30,0.11911911911911913,0.11911911911911907,0.19826086754619718,C
2023-05-01,0.12012012012012012,0.12012012012012008,0.340506353506986,A
2023-05-02,0.12112112112112113,0.12112112112112108,0.2620085726159493,A
2023-05-03,0.12212212212212212,0.12212212212212208,0.37039786150921694,A
2023-05-04,0.12312312312312312,0.12312312312312308,0.10074558168151175,C
2023-05-05,0.12412412412412413,0.12412412412412407,0.3337942008943183,A
2023-05-06,0.12512512512512514,0.12512512512512508,0.26945606818308426,B
2023-05-07,0.12612612612612611,0.1261261261261261,0.26172568534373575,A
2023-05-08,0.12712712712712712,0.1271271271271271,0.2821839409087377,A
2023-05-09,0.12812812812812813,0.12812812812812807,0.1741747458348105,C
2023-05-10,0.12912912912912913,0.12912912912912908,0.1467834042641199,C
2023-05-11,0.13013013013013014,0.13013013013013008,0.2384350414455354,A
2023-05-12,0.13113113113113112,0.1311311311311311,0.17482477762312035,C
2023-05-13,0.13213213213213212,0.1321321321321321,0.12285393854172547,B
2023-05-14,0.13313313313313313,0.13313313313313307,0.19508769165286322,C
2023-05-15,0.13413413413413414,0.13413413413413408,0.2706323336929902,A
2023-05-16,0.13513513513513511,0.1351351351351351,0.24661701474312828,B
2023-05-17,0.13613613613613612,0.1361361361361361,0.2783731510186435,A
2023-05-18,0.1371371371371371,0.1371371371371371,0.16082737513727735,B
2023-05-19,0.1381381381381381,0.13813813813813808,0.35414145524285706,A
2023-05-20,0.1391391391391391,0.13913913913913908,0.2596236234483292,A
2023-05-21,0.14014014014014012,0.1401401401401401,0.32824446233366106,A
2023-05-22,0.14114114114114112,0.1411411411411411,0.239504933071246,B
2023-05-23,0.14214214214214213,0.1421421421421421,0.24418055622843943,A
2023-05-24,0.14314314314314314,0.14314314314314308,0.18862268350558023,B
2023-05-25,0.14414414414414414,0.1441441441441441,0.19282673084415936,C
2023-05-26,0.14514514514514515,0.1451451451451451,0.35756056448472834,A
2023-05-27,0.14614614614614613,0.1461461461461461,0.12451029670019037,B
2023-05-28,0.14714714714714713,0.1471471471471471,0.2610454581228728,A
2023-05-29,0.14814814814814814,0.14814814814814808,0.20782942909749713,C
2023-05-30,0.14914914914914915,0.1491491491491491,0.3377765046456039,A
2023-05-31,0.15015015015015015,0.1501501501501501,0.1965853435799707,B
2023-06-01,0.15115115115115113,0.1511511511511511,0.20175379346938233,C
2023-06-02,0.15215215215215214,0.1521521521521521,0.15464509807486457,C
2023-06-03,0.15315315315315314,0.1531531531531531,0.19783382913173514,B
2023-06-04,0.15415415415415415,0.1541541541541541,0.3410909185773793,A
2023-06-05,0.15515515515515516,0.1551551551551551,0.1551443056159582,B
2023-06-06,0.15615615615615616,0.1561561561561561,0.2760131053003529,C
2023-06-07,0.15715715715715717,0.1571571571571571,0.21188269158506556,B
2023-06-08,0.15815815815815817,0.1581581581581581,0.2747533445615635,A
2023-06-09,0.15915915915915918,0.1591591591591591,0.22179156529934116,C
2023-06-10,0.16016016016016016,0.1601601601601601,0.1465160378740121,B
2023-06-11,0.16116116116116116,0.1611611611611612,0.22926970186378545,B
2023-06-12,0.16216216216216214,0.1621621621621622,0.3869972936780767,A
2023-06-13,0.16316316316316315,0.1631631631631632,0.1557865391134925,B
2023-06-14,0.16416416416416416,0.16416416416416418,0.37930358943884224,A
2023-06-15,0.16516516516516516,0.1651651651651652,0.21463379206873162,B
2023-06-16,0.16616616616616614,0.1661661661661662,0.3741204420936539,A
2023-06-17,0.16716716716716715,0.1671671671671672,0.28515036650987274,B
2023-06-18,0.16816816816816818,0.1681681681681682,0.18607751582901277,C
2023-06-19,0.1691691691691692,0.1691691691691692,0.30282563625288494,A
2023-06-20,0.17017017017017017,0.1701701701701702,0.15747595534160516,C
2023-06-21,0.17117117117117117,0.1711711711711712,0.3013331813733887,A
2023-06-22,0.17217217217217218,0.1721721721721722,0.19671276221046582,C
2023-06-23,0.17317317317317318,0.1731731731731732,0.21689227027763855,B
2023-06-24,0.1741741741741742,0.1741741741741742,0.21458931325382274,B
2023-06-25,0.17517517517517517,0.1751751751751752,0.24092784743884393,B
2023-06-26,0.17617617617617617,0.1761761761761762,0.20370664111500092,C
2023-06-27,0.17717717717717718,0.1771771771771772,0.411223941184282,A
2023-06-28,0.1781781781781782,0.17817817817817821,0.33189845152747033,A
2023-06-29,0.1791791791791792,0.1791791791791792,0.3318910467870123,B
2023-06-30,0.18018018018018017,0.1801801801801802,0.23503886058915296,C
2023-07-01,0.1811811811811812,0.1811811811811812,0.16667555266714332,B
2023-07-02,0.18218218218218216,0.1821821821821822,0.1574201636452383,B
2023-07-03,0.18318318318318322,0.18318318318318322,0.37019265281399266,A
2023-07-04,0.1841841841841842,0.1841841841841842,0.198287888427978,C
2023-07-05,0.1851851851851852,0.1851851851851852,0.3823747328427257,A
2023-07-06,0.1861861861861862,0.1861861861861862,0.2321353895300536,B
2023-07-07,0.18718718718718722,0.18718718718718722,0.3471267697327287,A
2023-07-08,0.18818818818818822,0.18818818818818822,0.31177865101437585,A
2023-07-09,0.1891891891891892,0.1891891891891892,0.2813633555351359,A
2023-07-10,0.19019019019019018,0.1901901901901902,0.3318203014636408,A
2023-07-11,0.19119119119119118,0.1911911911911912,0.25347776209288647,B
2023-07-12,0.1921921921921922,0.19219219219219222,0.36398682946731603,A
2023-07-13,0.1931931931931932,0.19319319319319322,0.29669439268260184,A
2023-07-14,0.1941941941941942,0.1941941941941942,0.36347996314245534,A
2023-07-15,0.19519519519519518,0.1951951951951952,0.374059552452667,A
2023-07-16,0.1961961961961962,0.19619619619619622,0.3156470064641293,A
2023-07-17,0.1971971971971972,0.19719719719719722,0.36467178239003073,A
2023-07-18,0.1981981981981982,0.19819819819819823,0.221197300145637,B
2023-07-19,0.1991991991991992,0.1991991991991992,0.1659516614135597,B
2023-07-20,0.2002002002002002,0.2002002002002002,0.23654883803851245,B
2023-07-21,0.20120120120120122,0.20120120120120122,0.386427892030872,A
2023-07-22,0.20220220220220222,0.20220220220220222,0.4114518115074502,A
2023-07-23,0.20320320320320323,0.20320320320320323,0.27106372674768053,C
2023-07-24,0.2042042042042042,0.2042042042042042,0.15851716706522279,B
2023-07-25,0.20520520520520522,0.20520520520520522,0.3194273876870443,A
2023-07-26,0.20620620620620622,0.20620620620620622,0.38779374315252807,A
2023-07-27,0.20720720720720717,0.20720720720720723,0.3884348811549388,A
2023-07-28,0.20820820820820823,0.20820820820820823,0.38919297149646265,A
2023-07-29,0.20920920920920918,0.2092092092092092,0.5453450613887757,A
2023-07-30,0.21021021021021022,0.21021021021021022,0.253467375935497,B
2023-07-31,0.21121121121121117,0.21121121121121122,0.2804664690336399,B
2023-08-01,0.21221221221221223,0.21221221221221223,0.2727094487283493,B
2023-08-02,0.21321321321321324,0.21321321321321324,0.25931467623410814,B
2023-08-03,0.21421421421421422,0.21421421421421422,0.2149917475458181,C
2023-08-04,0.21521521521521522,0.21521521521521522,0.2657237746415191,B
2023-08-05,0.21621621621621623,0.21621621621621623,0.19507970874058228,C
2023-08-06,0.21721721721721723,0.21721721721721723,0.360468691625784,A
2023-08-07,0.21821821821821824,0.21821821821821824,0.3495920254014716,A
2023-08-08,0.21921921921921922,0.21921921921921922,0.3767104697346211,A
2023-08-09,0.22022022022022023,0.22022022022022023,0.34167669681583346,B
2023-08-10,0.22122122122122123,0.22122122122122123,0.14760274509453913,C
2023-08-11,0.22222222222222224,0.22222222222222224,0.4069577506120284,A
2023-08-12,0.22322322322322324,0.22322322322322324,0.1608570404728396,C
2023-08-13,0.22422422422422422,0.22422422422422422,0.35441355633471716,A
2023-08-14,0.22522522522522523,0.22522522522522523,0.2880859208839879,C
2023-08-15,0.22622622622622623,0.22622622622622623,0.3807862975687098,A
2023-08-16,0.22722722722722724,0.22722722722722724,0.32829576911041436,A
2023-08-17,0.22822822822822825,0.22822822822822825,0.3458758022375969,A
2023-08-18,0.22922922922922923,0.22922922922922923,0.4115427218528436,A
2023-08-19,0.23023023023023023,0.23023023023023023,0.3465728959084173,A
2023-08-20,0.23123123123123124,0.23123123123123124,0.39137064576161534,A
2023-08-21,0.23223223223223224,0.23223223223223224,0.2443857856979674,C
2023-08-22,0.23323323323323325,0.23323323323323325,0.21261428641957955,B
2023-08-23,0.23423423423423423,0.23423423423423423,0.4832413396534065,A
2023-08-24,0.23523523523523523,0.23523523523523523,0.2738860555904116,B
2023-08-25,0.23623623623623624,0.23623623623623624,0.15073947319087486,B
2023-08-26,0.23723723723723725,0.23723723723723725,0.3941691451598562,A
2023-08-27,0.23823823823823825,0.23823823823823825,0.3553616197922631,A
2023-08-28,0.23923923923923923,0.23923923923923923,0.4265857962239574,A
2023-08-29,0.24024024024024024,0.24024024024024024,0.35067131536834756,A
2023-08-30,0.24124124124124124,0.24124124124124124,0.24321334534300698,B
2023-08-31,0.24224224224224225,0.24224224224224225,0.4125014563051221,A
2023-09-01,0.24324324324324326,0.24324324324324315,0.29027843483569193,B
2023-09-02,0.24424424424424424,0.24424424424424435,0.19475131873069992,B
2023-09-03,0.24524524524524524,0.24524524524524524,0.3755002179623283,A
2023-09-04,0.24624624624624625,0.24624624624624625,0.22993322674973293,B
2023-09-05,0.24724724724724725,0.24724724724724717,0.36204944039864556,A
2023-09-06,0.24824824824824826,0.24824824824824834,0.3356785809260685,C
2023-09-07,0.24924924924924924,0.24924924924924924,0.4127389674614482,A
2023-09-08,0.2502502502502503,0.2502502502502503,0.19612540091501063,C
2023-09-09,0.25125125125125125,0.25125125125125114,0.29829990875991924,B
2023-09-10,0.25225225225225223,0.25225225225225234,0.4948144169591847,A
2023-09-11,0.25325325325325326,0.25325325325325326,0.30503621287686544,B
2023-09-12,0.25425425425425424,0.25425425425425424,0.1868837037945174,C
2023-09-13,0.2552552552552553,0.25525525525525516,0.23579452693659778,B
2023-09-14,0.25625625625625625,0.25625625625625637,0.31805351498229295,C
2023-09-15,0.25725725725725723,0.25725725725725723,0.22678666395437175,C
2023-09-16,0.25825825825825827,0.25825825825825827,0.4208417604464484,A
2023-09-17,0.2592592592592593,0.25925925925925924,0.43694879062982406,A
2023-09-18,0.2602602602602603,0.2602602602602603,0.2186725481762888,B
2023-09-19,0.2612612612612613,0.26126126126126126,0.39949643063212764,A
2023-09-20,0.26226226226226224,0.26226226226226224,0.1122808601663651,C
2023-09-21,0.26326326326326327,0.26326326326326327,0.21623145124205906,C
2023-09-22,0.26426426426426425,0.26426426426426425,0.3926034291274607,A
2023-09-23,0.2652652652652653,0.2652652652652653,0.3469505717763486,A
2023-09-24,0.26626626626626626,0.26626626626626626,0.3420699498311202,B
2023-09-25,0.26726726726726724,0.26726726726726724,0.33985588097751035,A
2023-09-26,0.2682682682682683,0.2682682682682683,0.24694388329470027,C
2023-09-27,0.26926926926926925,0.26926926926926925,0.4139526742536933,A
2023-09-28,0.27027027027027023,0.2702702702702703,0.3359649885195141,B
2023-09-29,0.27127127127127126,0.27127127127127126,0.3423867355697907,A
2023-09-30,0.27227227227227224,0.27227227227227224,0.32441067495123055,B
2023-10-01,0.2732732732732733,0.2732732732732733,0.4111373314138311,A
2023-10-02,0.27427427427427425,0.27427427427427425,0.22592111661731018,B
2023-10-03,0.2752752752752753,0.2752752752752753,0.43358186502436996,A
2023-10-04,0.27627627627627627,0.27627627627627627,0.2823047874208341,B
2023-10-05,0.27727727727727725,0.27727727727727725,0.24577777206459286,C
2023-10-06,0.2782782782782783,0.2782782782782783,0.4174083860448623,A
2023-10-07,0.27927927927927926,0.27927927927927926,0.3969106787970026,A
2023-10-08,0.2802802802802803,0.2802802802802803,0.42084307607194943,A
2023-10-09,0.28128128128128127,0.28128128128128127,0.3073689627406105,B
2023-10-10,0.28228228228228225,0.28228228228228225,0.3510983239837911,B
2023-10-11,0.2832832832832833,0.2832832832832833,0.22027753895507762,B
2023-10-12,0.28428428428428426,0.28428428428428426,0.5176994207530045,A
2023-10-13,0.2852852852852853,0.2852852852852853,0.3281340535430688,A
2023-10-14,0.2862862862862863,0.2862862862862863,0.27295742601847833,B
2023-10-15,0.28728728728728725,0.28728728728728725,0.4478521745062264,A
2023-10-16,0.2882882882882883,0.2882882882882883,0.2945126813623846,C
2023-10-17,0.28928928928928926,0.28928928928928926,0.3928476689737605,A
2023-10-18,0.2902902902902903,0.2902902902902903,0.27313082046476994,B
2023-10-19,0.2912912912912913,0.2912912912912913,0.4002870360095795,A
2023-10-20,0.29229229229229226,0.29229229229229226,0.39649821185628875,A
2023-10-21,0.2932932932932933,0.2932932932932933,0.3244923517486517,B
2023-10-22,0.29429429429429427,0.29429429429429427,0.3022494343818131,B
2023-10-23,0.2952952952952953,0.2952952952952953,0.254048454098096,C
2023-10-24,0.2962962962962963,0.2962962962962963,0.46864410268963946,A
2023-10-25,0.29729729729729726,0.29729729729729726,0.4417570134846727,A
2023-10-26,0.2982982982982983,0.2982982982982983,0.3262778105144361,B
2023-10-27,0.29929929929929927,0.29929929929929927,0.31844303782263356,B
2023-10-28,0.3003003003003003,0.3003003003003002,0.3909320222965782,A
2023-10-29,0.3013013013013013,0.30130130130130117,0.40415136936090723,A
2023-10-30,0.30230230230230226,0.3023023023023022,0.4657463814537374,A
2023-10-31,0.3033033033033033,0.3033033033033032,0.32034336865263574,C
2023-11-01,0.3043043043043043,0.3043043043043042,0.43136630735692405,A
2023-11-02,0.3053053053053053,0.3053053053053052,0.43850365280561115,A
2023-11-03,0.3063063063063063,0.3063063063063062,0.49324574668785737,A
2023-11-04,0.30730730730730726,0.3073073073073072,0.4068853123118245,A
2023-11-05,0.3083083083083083,0.3083083083083082,0.46061818359313916,A
2023-11-06,0.3093093093093093,0.3093093093093092,0.28669416601735664,B
2023-11-07,0.3103103103103103,0.3103103103103102,0.4263972384706144,A
2023-11-08,0.3113113113113113,0.3113113113113112,0.34868552585852575,C
2023-11-09,0.31231231231231227,0.3123123123123122,0.4763782011866418,A
2023-11-10,0.3133133133133133,0.3133133133133132,0.3367978430833375,B
2023-11-11,0.3143143143143143,0.3143143143143142,0.3604106530844523,C
2023-11-12,0.3153153153153153,0.3153153153153152,0.30128550197892806,B
2023-11-13,0.3163163163163163,0.3163163163163162,0.33276856072371885,B
2023-11-14,0.31731731731731727,0.3173173173173172,0.42698033712452527,A
2023-11-15,0.3183183183183183,0.3183183183183182,0.4572284110847214,A
2023-11-16,0.3193193193193193,0.31931931931931923,0.29704312872678235,B
2023-11-17,0.3203203203203203,0.3203203203203202,0.3083214631614731,C
2023-11-18,0.32132132132132135,0.3213213213213214,0.3322226606692467,B
2023-11-19,0.32232232232232233,0.3223223223223224,0.26709385882740017,B
2023-11-20,0.32332332332332336,0.32332332332332336,0.4033548730820163,B
2023-11-21,0.3243243243243243,0.3243243243243244,0.39947099695659916,A
2023-11-22,0.3253253253253253,0.3253253253253254,0.3904747379808385,A
2023-11-23,0.3263263263263263,0.3263263263263264,0.36193888485984826,B
2023-11-24,0.32732732732732733,0.3273273273273274,0.3455708702977729,C
2023-11-25,0.3283283283283283,0.32832832832832837,0.47819200605475615,A
2023-11-26,0.32932932932932935,0.3293293293293294,0.3393630154087209,B
2023-11-27,0.3303303303303303,0.3303303303303304,0.44995185502930984,A
2023-11-28,0.33133133133133136,0.3313313313313314,0.26970678609844884,B
2023-11-29,0.33233233233233234,0.3323323323323324,0.4554514994357865,A
2023-11-30,0.33333333333333337,0.33333333333333337,0.4210813884096798,A
2023-12-01,0.33433433433433435,0.3343343343343344,0.3590106644351393,B
2023-12-02,0.3353353353353353,0.3353353353353354,0.4471696700160008,A
2023-12-03,0.33633633633633636,0.3363363363363364,0.2765455043669978,B
2023-12-04,0.33733733733733734,0.3373373373373374,0.30072383710289974,B
2023-12-05,0.3383383383383384,0.3383383383383384,0.335624021307305,C
2023-12-06,0.33933933933933935,0.3393393393393394,0.4305606786657332,A
2023-12-07,0.34034034034034033,0.3403403403403404,0.419220548773395,A
2023-12-08,0.34134134134134136,0.3413413413413414,0.46956456580045025,A
2023-12-09,0.34234234234234234,0.3423423423423424,0.3305983495886651,C
2023-12-10,0.3433433433433434,0.3433433433433434,0.2962774461766765,C
2023-12-11,0.34434434434434436,0.3443443443443444,0.2986490419721737,B
2023-12-12,0.34534534534534533,0.3453453453453454,0.33209473170909176,C
2023-12-13,0.34634634634634637,0.3463463463463464,0.2545417312824369,B
2023-12-14,0.34734734734734735,0.3473473473473474,0.25713296088311033,B
2023-12-15,0.3483483483483484,0.3483483483483484,0.4296485281949605,A
2023-12-16,0.34934934934934936,0.3493493493493494,0.3141429857144639,B
2023-12-17,0.35035035035035034,0.3503503503503504,0.47898928130537477,A
2023-12-18,0.35135135135135137,0.3513513513513514,0.394197724252927,C
2023-12-19,0.35235235235235235,0.3523523523523524,0.3661278041291318,B
2023-12-20,0.3533533533533534,0.3533533533533534,0.3194324518926621,B
2023-12-21,0.35435435435435436,0.3543543543543544,0.4664203673914632,A
2023-12-22,0.35535535535535534,0.3553553553553554,0.42131252531123764,A
2023-12-23,0.3563563563563564,0.35635635635635643,0.46784244791099594,A
2023-12-24,0.35735735735735735,0.3573573573573574,0.4559597346017283,A
2023-12-25,0.3583583583583584,0.3583583583583584,0.48513397858276214,A
2023-12-26,0.35935935935935936,0.3593593593593594,0.29254922916341514,C
2023-12-27,0.3603603603603604,0.3603603603603604,0.35596545640778293,B
2023-12-28,0.3613613613613614,0.36136136136136143,0.5435887027804657,A
2023-12-29,0.3623623623623624,0.3623623623623624,0.4678351392447452,A
2023-12-30,0.3633633633633634,0.3633633633633634,0.49230971325627504,A
2023-12-31,0.3643643643643644,0.3643643643643644,0.36671765602216533,B
2024-01-01,0.36536536536536535,0.3653653653653654,0.316586634744684,B
2024-01-02,0.36636636636636644,0.36636636636636644,0.3464099370804843,C
2024-01-03,0.36736736736736736,0.3673673673673674,0.47698376418893035,A
2024-01-04,0.3683683683683684,0.3683683683683684,0.3419207385854454,C
2024-01-05,0.36936936936936937,0.3693693693693694,0.3020678315986605,C
2024-01-06,0.3703703703703704,0.3703703703703704,0.4796368098806651,A
2024-01-07,0.3713713713713714,0.37137137137137144,0.36266373659685835,C
2024-01-08,0.3723723723723724,0.3723723723723724,0.5474809725569881,A
2024-01-09,0.3733733733733734,0.3733733733733734,0.3855461744200182,C
2024-01-10,0.37437437437437443,0.37437437437437443,0.5815771117202557,A
2024-01-11,0.37537537537537535,0.3753753753753754,0.3065274995525169,C
2024-01-12,0.37637637637637644,0.37637637637637644,0.3835944405437351,C
2024-01-13,0.37737737737737737,0.3773773773773774,0.3522045565085656,C
2024-01-14,0.3783783783783784,0.3783783783783784,0.4463548843770953,B
2024-01-15,0.3793793793793794,0.37937937937937943,0.44714264516467556,A
2024-01-16,0.38038038038038036,0.3803803803803804,0.4463784166330181,A
2024-01-17,0.3813813813813814,0.38138138138138145,0.4582710841391651,A
2024-01-18,0.38238238238238237,0.3823823823823824,0.3879666134612607,A
2024-01-19,0.3833833833833834,0.3833833833833834,0.3233742821148424,B
2024-01-20,0.3843843843843844,0.38438438438438444,0.4529291609910311,A
2024-01-21,0.38538538538538536,0.3853853853853854,0.35626459149299106,C
2024-01-22,0.3863863863863864,0.38638638638638645,0.3658766185483134,B
2024-01-23,0.38738738738738737,0.3873873873873874,0.4380413809375767,C
2024-01-24,0.3883883883883884,0.3883883883883884,0.5353491274147465,A
